_sentence,_receivers,sentence_id,time,latitude,longitude,altitude,satellites,battery
"$$X0,903,14:10:32,0.00000,0.00000,0,0,4.26*F704","PE2G,2E0KPI,M0UPU,G0HWW,PE1ANS,G0WXI,G6GZH",903,14:10:32,0.0,0.0,0,0,4.26
"$$X0,904,14:10:44,0.00000,0.00000,0,0,4.26*61B9","PE2G,2E0KPI,M0UPU,G8KNN,PE1ANS,G0WXI,G6GZH",904,14:10:44,0.0,0.0,0,0,4.26
"$$X0,905,14:10:56,0.00000,0.00000,0,0,4.25*6B6A","PE2G,2E0KPI,M0UPU,G0HWW,G8KNN,PE1ANS,PC1PCL,G0WXI,G6GZH",905,14:10:56,0.0,0.0,0,0,4.25
"$$X0,906,14:11:08,0.00000,0.00000,0,0,4.26*A8C6","F4FWT-1,PE2G,2E0KPI,G8KNN,PE1ANS,PC1PCL,G0WXI,G6GZH",906,14:11:08,0.0,0.0,0,0,4.26
"$$X0,907,14:11:20,0.00000,0.00000,0,0,4.25*E6F1","PE2G,2E0KPI,G8KNN,PE1ANS,G0WXI,G6GZH",907,14:11:20,0.0,0.0,0,0,4.25
"$$X0,908,14:11:32,0.00000,0.00000,0,0,4.26*A776","PE2G,2E0KPI,M0UPU,G8KNN,PE1ANS,G0WXI,G6GZH",908,14:11:32,0.0,0.0,0,0,4.26
"$$X0,909,14:11:44,0.00000,0.00000,0,0,4.26*7354","F4FWT-1,PE2G,2E0KPI,M0UPU,G0HWW,PE1ANS,G0WXI,G6GZH",909,14:11:44,0.0,0.0,0,0,4.26
"$$X0,910,14:11:56,0.00000,0.00000,0,0,4.25*590D","F4FWT-1,PE2G,2E0KPI,M0UPU,G0HWW,PE1ANS,PC1PCL,G0WXI,G6GZH",910,14:11:56,0.0,0.0,0,0,4.25
"$$X0,911,14:12:08,0.00000,0.00000,0,0,4.25*9545","2E0KPI,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",911,14:12:08,0.0,0.0,0,0,4.25
"$$X0,912,14:12:20,0.00000,0.00000,0,0,4.26*1518","PE2G,2E0KPI,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",912,14:12:20,0.0,0.0,0,0,4.26
"$$X0,913,14:12:32,0.00000,0.00000,0,0,4.26*2FA8","F4FWT-1,2E0KPI,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",913,14:12:32,0.0,0.0,0,0,4.26
"$$X0,914,14:12:44,0.00000,0.00000,0,0,4.26*B915","2E0KPI,M0UPU,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",914,14:12:44,0.0,0.0,0,0,4.26
"$$X0,915,14:12:56,0.00000,0.00000,0,0,4.26*83A5","PE2G,2E0KPI,G0HWW,G8KNN,PE1ANS,G0WXI",915,14:12:56,0.0,0.0,0,0,4.26
"$$X0,915,14:12:56,0.00000,0.00000,0,0,4.26*83a5",M0UPU,915,14:12:56,0.0,0.0,0,0,4.26
"$$X0,917,14:13:20,0.00000,0.00000,0,0,4.26*0E3E","2E0KPI,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",917,14:13:20,0.0,0.0,0,0,4.26
"$$X0,916,14:13:08,0.00000,0.00000,0,0,4.26*706A","PE2G,2E0KPI,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",916,14:13:08,0.0,0.0,0,0,4.26
"$$X0,918,14:13:32,0.00000,0.00000,0,0,4.26*7FDA","2E0KPI,M0UPU,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",918,14:13:32,0.0,0.0,0,0,4.26
"$$X0,919,14:13:44,0.00000,0.00000,0,0,4.26*ABF8","PE2G,2E0KPI,M0UPU,G0HWW,G8KNN,PE1ANS,PC1PCL,G0WXI,G6GZH",919,14:13:44,0.0,0.0,0,0,4.26
"$$X0,920,14:13:56,0.00000,0.00000,0,0,4.26*E340","PE2G,2E0KPI,PE1ANS,G0HWW,G8KNN,F1OIL,G0WXI,G6GZH",920,14:13:56,0.0,0.0,0,0,4.26
"$$X0,921,14:14:08,0.00000,0.00000,0,0,4.26*DCF3","PE2G,2E0KPI,M0UPU,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",921,14:14:08,0.0,0.0,0,0,4.26
"$$X0,922,14:14:20,0.00000,0.00000,0,0,4.26*6CCD","PE2G,G8KNN,PE1ANS,PC1PCL,G0WXI,G6GZH",922,14:14:20,0.0,0.0,0,0,4.26
"$$X0,923,14:14:32,0.00000,0.00000,0,0,4.25*661E","PE1ANS,G0WXI,G0HWW,PE2G,G8KNN",923,14:14:32,0.0,0.0,0,0,4.25
"$$X0,924,14:14:44,0.00000,0.00000,0,0,4.25*F0A3","PE2G,M0UPU,F1OIL,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",924,14:14:44,0.0,0.0,0,0,4.25
"$$X0,926,14:15:08,0.00000,0.00000,0,0,4.25*39DC","PE2G,F1OIL,G0HWW,G8KNN,PE1ANS,G0WXI,G6GZH",926,14:15:08,0.0,0.0,0,0,4.25
"$$X0,925,14:14:56,0.00000,0.00000,0,0,4.24*DA32","PE2G,F1OIL,G8KNN,PE1ANS,G0WXI,G6GZH",925,14:14:56,0.0,0.0,0,0,4.24
"$$X0,927,14:15:20,0.00000,0.00000,0,0,4.24*57A9","PE2G,M0UPU,PE1ANS,G0HWW,G8KNN,F1OIL,G0WXI,G6GZH",927,14:15:20,0.0,0.0,0,0,4.24
"$$X0,928,14:15:32,0.00000,0.00000,0,0,4.24*264D","PE2G,M0UPU,F1OIL,G8KNN,PE1ANS,G0WXI,G6GZH",928,14:15:32,0.0,0.0,0,0,4.24
"$$X0,921,14:14:08,0.00000,0.00000,0,0,4.26*dCF3",G6GZH,921,14:14:08,0.0,0.0,0,0,4.26
"$$X0,929,14:15:44,0.00000,0.00000,0,0,4.25*E24E","PE2G,F1OIL,G0HWW,G8KNN,PE1ANS,PC1PCL,G0WXI",929,14:15:44,0.0,0.0,0,0,4.25
"$$X0,930,14:15:56,0.00000,0.00000,0,0,4.24*E855","PE2G,M0UPU,G0HWW,G8KNN,PE1ANS,PC1PCL,G0WXI,G6GZH",930,14:15:56,0.0,0.0,0,0,4.24
"$$X0,931,14:16:08,0.00000,0.00000,0,0,4.24*241D","PE2G,F1OIL,G0HWW,G8KNN,PE1ANS,PC1PCL,G0WXI,G6GZH",931,14:16:08,0.0,0.0,0,0,4.24
"$$X0,932,14:16:20,0.00000,0.00000,0,0,4.25*8402","PE2G,F1OIL,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",932,14:16:20,0.0,0.0,0,0,4.25
"$$X0,933,14:16:32,0.00000,0.00000,0,0,4.23*DE74","PE2G,M0UPU,F1OIL,G0HWW,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",933,14:16:32,0.0,0.0,0,0,4.23
"$$X0,934,14:16:44,0.00000,0.00000,0,0,4.24*382E","PE2G,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",934,14:16:44,0.0,0.0,0,0,4.24
"$$X0,935,14:16:56,0.00000,0.00000,0,0,4.25*12BF","PE2G,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",935,14:16:56,0.0,0.0,0,0,4.25
"$$X0,936,14:17:08,0.00000,0.00000,0,0,4.25*E170","PE2G,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",936,14:17:08,0.0,0.0,0,0,4.25
"$$X0,937,14:17:20,0.00000,0.00000,0,0,4.25*9F24","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",937,14:17:20,0.0,0.0,0,0,4.25
"$$X0,938,14:17:32,0.00000,0.00000,0,0,4.24*FEE1","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",938,14:17:32,0.0,0.0,0,0,4.24
"$$X0,939,14:17:44,0.00000,0.00000,0,0,4.24*2AC3","PE2G,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",939,14:17:44,0.0,0.0,0,0,4.24
"$$X0,940,14:17:56,0.00000,0.00000,0,0,4.24*C77F","PE2G,M0UPU,PE1ANS,G0HWW,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",940,14:17:56,0.0,0.0,0,0,4.24
"$$X0,941,14:18:08,0.00000,0.00000,0,0,4.25*1F3A","PE2G,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",941,14:18:08,0.0,0.0,0,0,4.25
"$$X0,942,14:18:20,0.00000,0.00000,0,0,4.24*BF25","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",942,14:18:20,0.0,0.0,0,0,4.24
"$$X0,943,14:18:32,0.00000,0.00000,0,0,4.23*F572","M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",943,14:18:32,0.0,0.0,0,0,4.23
"$$X0,944,14:18:44,0.00000,0.00000,0,0,4.24*1328","M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",944,14:18:44,0.0,0.0,0,0,4.24
"$$X0,945,14:18:56,0.00000,0.00000,0,0,4.23*597F","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",945,14:18:56,0.0,0.0,0,0,4.23
"$$X0,946,14:19:08,0.00000,0.00000,0,0,4.24*DA57","PE2G,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",946,14:19:08,0.0,0.0,0,0,4.24
"$$X0,947,14:19:20,0.00000,0.00000,0,0,4.24*A403","PE2G,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",947,14:19:20,0.0,0.0,0,0,4.24
"$$X0,948,14:19:32,0.00000,0.00000,0,0,4.24*D5E7","PE2G,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",948,14:19:32,0.0,0.0,0,0,4.24
"$$X0,949,14:19:44,0.00000,0.00000,0,0,4.24*01C5","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",949,14:19:44,0.0,0.0,0,0,4.24
"$$X0,950,14:19:56,0.00000,0.00000,0,0,4.24*1BFF","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",950,14:19:56,0.0,0.0,0,0,4.24
"$$X0,951,14:20:08,0.00000,0.00000,0,0,4.24*CAAC","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",951,14:20:08,0.0,0.0,0,0,4.24
"$$X0,952,14:20:20,0.00000,0.00000,0,0,4.24*7A92","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",952,14:20:20,0.0,0.0,0,0,4.24
"$$X0,953,14:20:32,0.00000,0.00000,0,0,4.23*30C5","PE2G,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",953,14:20:32,0.0,0.0,0,0,4.23
"$$X0,954,14:20:44,0.00000,0.00000,0,0,4.24*D69F","PE2G,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",954,14:20:44,0.0,0.0,0,0,4.24
"$$X0,955,14:20:56,0.00000,0.00000,0,0,4.24*EC2F","PE2G,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",955,14:20:56,0.0,0.0,0,0,4.24
"$$X0,956,14:21:08,0.00000,0.00000,0,0,4.24*1FE0","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",956,14:21:08,0.0,0.0,0,0,4.24
"$$X0,957,14:21:20,0.00000,0.00000,0,0,4.24*61B4","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",957,14:21:20,0.0,0.0,0,0,4.24
"$$X0,959,14:21:44,0.00000,0.00000,0,0,4.24*C472","PE2G,M0UPU,PE1ANS,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",959,14:21:44,0.0,0.0,0,0,4.24
"$$X0,958,14:21:32,0.00000,0.00000,0,0,4.24*1050","PE2G,F1OIL,PE1ANS,PC1PCL,G0WXI,G6GZH",958,14:21:32,0.0,0.0,0,0,4.24
"$$X0,960,14:21:56,0.00000,0.00000,0,0,4.24*8CCA","PE2G,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",960,14:21:56,0.0,0.0,0,0,4.24
"$$X0,961,14:22:08,0.00000,0.00000,0,0,4.22*2044","PE2G,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",961,14:22:08,0.0,0.0,0,0,4.22
"$$X0,962,14:22:20,0.00000,0.00000,0,0,4.23*805B","PE2G,M0UPU,F1OIL,G8KNN,PE1ANS,PC1PCL,G0WXI,G6GZH",962,14:22:20,0.0,0.0,0,0,4.23
"$$X0,963,14:22:32,0.00000,0.00000,0,0,4.24*CA0C","PE2G,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",963,14:22:32,0.0,0.0,0,0,4.24
"$$X0,964,14:22:44,0.00000,0.00000,0,0,4.22*3C77","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",964,14:22:44,0.0,0.0,0,0,4.22
"$$X0,965,14:22:56,0.00000,0.00000,0,0,4.23*16E6","PE2G,amell,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",965,14:22:56,0.0,0.0,0,0,4.23
"$$X0,966,14:23:08,0.00000,0.00000,0,0,4.24*95CE","PE2G,amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",966,14:23:08,0.0,0.0,0,0,4.24
"$$X0,967,14:23:20,0.00000,0.00000,0,0,4.22*8B5C","PE2G,amell,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",967,14:23:20,0.0,0.0,0,0,4.22
"$$X0,968,14:23:32,0.00000,0.00000,0,0,4.22*FAB8","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",968,14:23:32,0.0,0.0,0,0,4.22
"$$X0,969,14:23:44,0.00000,0.00000,0,0,4.23*3EBB","PE2G,amell,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",969,14:23:44,0.0,0.0,0,0,4.23
"$$X0,970,14:23:56,0.00000,0.00000,0,0,4.22*34A0","PE2G,amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",970,14:23:56,0.0,0.0,0,0,4.22
"$$X0,971,14:24:08,0.00000,0.00000,0,0,4.23*1B32","PE2G,amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",971,14:24:08,0.0,0.0,0,0,4.23
"$$X0,972,14:24:20,0.00000,0.00000,0,0,4.22*BB2D","PE2G,amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",972,14:24:20,0.0,0.0,0,0,4.22
"$$X0,973,14:24:32,0.00000,0.00000,0,0,4.23*91BC","PE2G,amell,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",973,14:24:32,0.0,0.0,0,0,4.23
"$$X0,974,14:24:44,0.00000,0.00000,0,0,4.23*0701","PE2G,amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",974,14:24:44,0.0,0.0,0,0,4.23
"$$X0,975,14:24:56,0.00000,0.00000,0,0,4.22*2D90","PE2G,amell,EDU001,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",975,14:24:56,0.0,0.0,0,0,4.22
"$$X0,976,14:25:08,0.00000,0.00000,0,0,4.22*DE5F","PE2G,amell,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",976,14:25:08,0.0,0.0,0,0,4.22
"$$X0,977,14:25:20,0.00000,0.00000,0,0,4.23*B02A","PE2G,amell,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",977,14:25:20,0.0,0.0,0,0,4.23
"$$X0,978,14:25:32,0.00000,0.00000,0,0,4.22*D1EF","PE2G,amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",978,14:25:32,0.0,0.0,0,0,4.22
"$$X0,979,14:25:44,0.00000,0.00000,0,0,4.22*05CD","PE2G,amell,M0UPU,PE1ANS,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",979,14:25:44,0.0,0.0,0,0,4.22
"$$X0,980,14:25:56,0.00000,0.00000,0,0,4.22*B258","PE2G,amell,F1OIL,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",980,14:25:56,0.0,0.0,0,0,4.22
"$$X0,981,14:26:08,0.00000,0.00000,0,0,4.22*7E10","PE2G,amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",981,14:26:08,0.0,0.0,0,0,4.22
"$$X0,982,14:26:20,0.00000,0.00000,0,0,4.22*CE2E","PE2G,amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",982,14:26:20,0.0,0.0,0,0,4.22
"$$X0,983,14:26:32,0.00000,0.00000,0,0,4.23*E4BF","PE2G,amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",983,14:26:32,0.0,0.0,0,0,4.23
"$$X0,984,14:26:44,0.00000,0.00000,0,0,4.23*7202","PE2G,amell,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",984,14:26:44,0.0,0.0,0,0,4.23
"$$X0,985,14:26:56,0.00000,0.00000,0,0,4.22*5893","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",985,14:26:56,0.0,0.0,0,0,4.22
"$$X0,986,14:27:08,0.00000,0.00000,0,0,4.22*AB5C","PE2G,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI",986,14:27:08,0.0,0.0,0,0,4.22
"$$X0,987,14:27:20,0.00000,0.00000,0,0,4.22*D508","PE2G,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",987,14:27:20,0.0,0.0,0,0,4.22
"$$X0,988,14:27:32,0.00000,0.00000,0,0,4.22*A4EC","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",988,14:27:32,0.0,0.0,0,0,4.22
"$$X0,989,14:27:44,0.00000,0.00000,0,0,4.23*60EF","PE2G,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,G6GZH",989,14:27:44,0.0,0.0,0,0,4.23
"$$X0,990,14:27:56,0.00000,0.00000,0,0,4.22*6AF4","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",990,14:27:56,0.0,0.0,0,0,4.22
"$$X0,991,14:28:08,0.00000,0.00000,0,0,4.22*A290","PE2G,amell,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",991,14:28:08,0.0,0.0,0,0,4.22
"$$X0,992,14:28:20,0.00000,0.00000,0,0,4.22*12AE","M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",992,14:28:20,0.0,0.0,0,0,4.22
"$$X0,993,14:28:32,0.00000,0.00000,0,0,4.22*281E","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",993,14:28:32,0.0,0.0,0,0,4.22
"$$X0,994,14:28:44,0.00000,0.00000,0,0,4.22*BEA3","PE2G,amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",994,14:28:44,0.0,0.0,0,0,4.22
"$$X0,995,14:28:56,0.00000,0.00000,0,0,4.22*8413","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI",995,14:28:56,0.0,0.0,0,0,4.22
"$$X0,996,14:29:08,0.00000,0.00000,0,0,4.21*47BF","PE2G,PE1ANS,G8KNN,F1OIL,PC1PCL,G0WXI,G6GZH",996,14:29:08,0.0,0.0,0,0,4.21
"$$X0,997,14:29:20,0.00000,0.00000,0,0,4.22*0988","PE2G,amell,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",997,14:29:20,0.0,0.0,0,0,4.22
"$$X0,998,14:29:32,0.00000,0.00000,0,0,4.22*786C","PE2G,amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",998,14:29:32,0.0,0.0,0,0,4.22
"$$X0,999,14:29:44,0.00000,0.00000,0,0,4.22*AC4E","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",999,14:29:44,0.0,0.0,0,0,4.22
"$$X0,1000,14:29:56,0.00000,0.00000,0,0,4.22*7132","PE2G,amell,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1000,14:29:56,0.0,0.0,0,0,4.22
"$$X0,1001,14:30:08,0.00000,0.00000,0,0,4.22*B25F","PE2G,amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",1001,14:30:08,0.0,0.0,0,0,4.22
"$$X0,1002,14:30:20,0.00000,0.00000,0,0,4.21*3202","PE2G,amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",1002,14:30:20,0.0,0.0,0,0,4.21
"$$X0,1003,14:30:32,0.00000,0.00000,0,0,4.22*38D1","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1003,14:30:32,0.0,0.0,0,0,4.22
"$$X0,1004,14:30:44,0.00000,0.00000,0,0,4.22*AE6C","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",1004,14:30:44,0.0,0.0,0,0,4.22
"$$X0,1005,14:30:56,0.00000,0.00000,0,0,4.22*94DC","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI",1005,14:30:56,0.0,0.0,0,0,4.22
"$$X0,1006,14:31:08,0.00000,0.00000,0,0,4.22*6713","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI",1006,14:31:08,0.0,0.0,0,0,4.22
"$$X0,1007,14:31:20,0.00000,0.00000,0,0,4.22*1947","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1007,14:31:20,0.0,0.0,0,0,4.22
"$$X0,1008,14:31:32,0.00000,0.00000,0,0,4.21*58C0","PE2G,amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",1008,14:31:32,0.0,0.0,0,0,4.21
"$$X0,1009,14:31:44,0.00000,0.00000,0,0,4.22*BC81","PE2G,amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",1009,14:31:44,0.0,0.0,0,0,4.22
"$$X0,1010,14:31:56,0.00000,0.00000,0,0,4.22*A6BB","PE2G,amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",1010,14:31:56,0.0,0.0,0,0,4.22
"$$X0,1011,14:32:08,0.00000,0.00000,0,0,4.22*6AF3","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1011,14:32:08,0.0,0.0,0,0,4.22
"$$X0,1012,14:32:20,0.00000,0.00000,0,0,4.22*DACD","PE2G,amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",1012,14:32:20,0.0,0.0,0,0,4.22
"$$X0,1013,14:32:32,0.00000,0.00000,0,0,4.22*E07D","PE2G,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1013,14:32:32,0.0,0.0,0,0,4.22
"$$X0,1014,14:32:44,0.00000,0.00000,0,0,4.23*66E1","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1014,14:32:44,0.0,0.0,0,0,4.23
"$$X0,1015,14:32:56,0.00000,0.00000,0,0,4.21*7C13","PE2G,amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",1015,14:32:56,0.0,0.0,0,0,4.21
"$$X0,1016,14:33:08,0.00000,0.00000,0,0,4.22*BFBF","PE2G,amell,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1016,14:33:08,0.0,0.0,0,0,4.22
"$$X0,1017,14:33:20,0.00000,0.00000,0,0,4.22*C1EB","PE2G,amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,PC1PCL,G0WXI,G6GZH",1017,14:33:20,0.0,0.0,0,0,4.22
"$$X0,1018,14:33:32,0.00000,0.00000,0,0,4.22*B00F","PE2G,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",1018,14:33:32,0.0,0.0,0,0,4.22
"$$X0,1019,14:33:44,0.00000,0.00000,0,0,4.21*544E","PE2G,amell,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1019,14:33:44,0.0,0.0,0,0,4.21
"$$X0,1020,14:33:56,0.00000,0.00000,0,0,4.22*2C95","PE2G,amell,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1020,14:33:56,0.0,0.0,0,0,4.22
"$$X0,1021,14:34:08,0.00000,0.00000,0,0,4.22*1326","PE2G,amell,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,PC1PCL,G0WXI,G6GZH",1021,14:34:08,0.0,0.0,0,0,4.22
"$$X0,1022,14:34:20,0.00000,0.00000,0,0,4.22*A318","amell,F1OIL,G8KNN,PE1ANS,PC1PCL,G0WXI,G6GZH",1022,14:34:20,0.0,0.0,0,0,4.22
"$$X0,1023,14:34:32,0.00000,0.00000,0,0,4.22*99A8","PE2G,amell,M0UPU,F1OIL,G8KNN,G8FJG_1,PE1ANS,G0WXI,G6GZH",1023,14:34:32,0.0,0.0,0,0,4.22
"$$X0,1024,14:34:44,0.00000,0.00000,0,0,4.22*0F15","PE2G,amell,M0UPU,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",1024,14:34:44,0.0,0.0,0,0,4.22
"$$X0,1025,14:34:56,0.00000,0.00000,0,0,4.22*35A5","amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",1025,14:34:56,0.0,0.0,0,0,4.22
"$$X0,1026,14:35:08,0.00000,0.00000,0,0,4.22*C66A","PE2G,amell,PE1ANS,G8KNN,G8FJG_1,F1OIL,G0WXI,G6GZH",1026,14:35:08,0.0,0.0,0,0,4.22
